id,unitType,chassis,model,name,fileName,relativePath,mulId,tonnage,weightClass,bv,bvSource,costCBills,costSource,techBase,rulesLevel,year,era,role,source,walkMP,runMP,jumpMP,engineRating,engineType,gyroType,cockpitType,heatSinkCount,heatSinkType,armorType,structureType,armorPoints,armorTonnage,weaponCount,weaponSummary,warnings
meks-meks-3050u-king-crab-kgc-007,meks,King Crab,KGC-007,King Crab KGC-007,King Crab KGC-007.mtf,meks/3050U/King Crab KGC-007.mtf,1776,100,Assault,2567,calculated,10592000,calculated,Inner Sphere,Standard,3071,Jihad,Juggernaut,TR:3050,3,5,,300,Standard Fusion,Standard,Standard,11,Double,Light Ferro-Fibrous(Inner Sphere),IS Standard,305,17.98,6,2x Rotary AC/5; 2x Light PPC; Plasma Rifle; Streak SRM 6,
meks-meks-3050u-king-crab-kgc-008,meks,King Crab,KGC-008,King Crab KGC-008,King Crab KGC-008.mtf,meks/3050U/King Crab KGC-008.mtf,1777,100,Assault,2446,calculated,16424000,calculated,Inner Sphere,Standard,3069,Jihad,Sniper,TR:3050,3,5,3,300,Standard Fusion,Heavy Duty Gyro,Small Cockpit,17,Double,Standard Armor,Endo-Steel,307,19.19,8,2x Heavy PPC; Improved C3 Computer; 2x ER Medium Laser; 2x Light AC/2; Guardian ECM Suite,
meks-meks-3050u-king-crab-kgc-008b,meks,King Crab,KGC-008B,King Crab KGC-008B,King Crab KGC-008B.mtf,meks/3050U/King Crab KGC-008B.mtf,5494,100,Assault,2374,calculated,15524000,calculated,Inner Sphere,Standard,3080,Jihad,Sniper,TR:3050,3,5,3,300,Standard Fusion,Heavy Duty Gyro,Small Cockpit,17,Double,Standard(Inner Sphere),IS Endo-Steel,307,19.19,6,2x ER Medium Laser; 2x Heavy PPC; 2x Light AC/2,
meks-meks-3145-steiner-king-crab-kgc-009,meks,King Crab,KGC-009,King Crab KGC-009,King Crab KGC-009.mtf,meks/3145/Steiner/King Crab KGC-009.mtf,6635,100,Assault,2260,calculated,15128000,calculated,Inner Sphere,Standard,3104,Republic,Juggernaut,TR:3145:LC,3,5,,300,Standard Fusion,Heavy Duty Gyro,Small Cockpit,14,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,8,2x Light AC/5; 2x Plasma Rifle; 2x Medium Laser; 2x MML 7,
meks-meks-3150-king-crab-kgc-009c,meks,King Crab,KGC-009C,King Crab KGC-009C,King Crab KGC-009C.mtf,meks/3150/King Crab KGC-009C.mtf,8066,100,Assault,2705,calculated,15393000,calculated,Mixed,Standard,3143,Dark Age,,TR:3150,3,5,,300,Standard Fusion,Heavy Duty Gyro,Small Cockpit,14,Double,Standard(Clan),IS Endo Steel,307,19.19,6,2x Hyper-Assault Gauss 20; 2x Plasma Rifle; 2x ER Small Laser,
meks-meks-3039u-king-crab-kgc-010,meks,King Crab,KGC-010,King Crab KGC-010,King Crab KGC-010.mtf,meks/3039u/King Crab KGC-010.mtf,1778,100,Assault,2181,calculated,11040000,calculated,Inner Sphere,Standard,2743,Star League,Sniper,TR:3039,3,5,,300,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Endo Steel,304,19,6,2x LB 10-X AC; 2x PPC; 2x SRM 6,
meks-meks-rec-guides-ilclan-vol-5-king-crab-kgc-011,meks,King Crab,KGC-011,King Crab KGC-011,King Crab KGC-011.mtf,meks/Rec Guides ilClan/Vol 5/King Crab KGC-011.mtf,7514,100,Assault,2517,calculated,36907333,calculated,Inner Sphere,Advanced,3143,Dark Age,Juggernaut,RG05,4,8,,400,XL Fusion,Standard,Standard,16,Double,Standard(Inner Sphere),IS Composite,307,19.19,4,2x LB 20-X AC; Rocket Launcher 15; Plasma Rifle,
meks-meks-3058uu-kingfisher-a,meks,Kingfisher,A,Kingfisher A,Kingfisher A.mtf,meks/3058Uu/Kingfisher A.mtf,1779,90,Assault,2261,calculated,13354031,calculated,Clan,Standard,2887,Succession Wars,Brawler,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,6,ER Medium Laser; Medium Pulse Laser; LB 10-X AC; SRM 6; ER Small Laser; ER PPC,
meks-meks-3058uu-kingfisher-b,meks,Kingfisher,B,Kingfisher B,Kingfisher B.mtf,meks/3058Uu/Kingfisher B.mtf,1780,90,Assault,2519,calculated,13662781,calculated,Clan,Standard,2887,Succession Wars,Brawler,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,8,ER Large Laser; 4x ER Medium Laser; ER Small Laser; Ultra AC/20; Anti-Missile System,
meks-meks-3058uu-kingfisher-c,meks,Kingfisher,C,Kingfisher C,Kingfisher C.mtf,meks/3058Uu/Kingfisher C.mtf,1781,90,Assault,2644,calculated,13193125,calculated,Clan,Standard,2887,Succession Wars,Brawler,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,25,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,6,2x ER PPC; 4x ER Medium Laser,
meks-meks-3058uu-kingfisher-d,meks,Kingfisher,D,Kingfisher D,Kingfisher D.mtf,meks/3058Uu/Kingfisher D.mtf,1782,90,Assault,2364,calculated,13208563,calculated,Clan,Standard,2887,Succession Wars,Sniper,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,4,3x ER Large Laser; Ultra AC/10,
meks-meks-3058uu-kingfisher-e,meks,Kingfisher,E,Kingfisher E,Kingfisher E.mtf,meks/3058Uu/Kingfisher E.mtf,1783,90,Assault,2443,calculated,12851125,calculated,Clan,Standard,3063,Civil War,Brawler,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,6,ATM 12; Large Pulse Laser; 4x Medium Pulse Laser,
meks-meks-rec-guides-ilclan-vol-18-kingfisher-f,meks,Kingfisher,F,Kingfisher F,Kingfisher F.mtf,meks/Rec Guides ilClan/Vol 18/Kingfisher F.mtf,1784,90,Assault,2535,calculated,13612313,calculated,Clan,Standard,3069,Jihad,Brawler,RG18,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,5,Hyper-Assault Gauss 30; 3x ER Medium Laser; ER Large Laser,
meks-meks-rec-guides-ilclan-vol-18-kingfisher-g,meks,Kingfisher,G,Kingfisher G,Kingfisher G.mtf,meks/Rec Guides ilClan/Vol 18/Kingfisher G.mtf,8261,90,Assault,2319,calculated,22548250,calculated,Clan,Standard,3136,Dark Age,Juggernaut,RG18,4,8,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,7,SRM 6; 2x ER Small Laser; LB 20-X AC; 3x Improved Heavy Medium Laser,
meks-meks-3058uu-kingfisher-h,meks,Kingfisher,H,Kingfisher H,Kingfisher H.mtf,meks/3058Uu/Kingfisher H.mtf,1785,90,Assault,2525,calculated,13041125,calculated,Clan,Standard,3061,Clan Invasion,Brawler,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,26,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,6,2x Heavy Large Laser; 4x ER Medium Laser,
meks-meks-rec-guides-ilclan-vol-18-kingfisher-i,meks,Kingfisher,I,Kingfisher I,Kingfisher I.mtf,meks/Rec Guides ilClan/Vol 18/Kingfisher I.mtf,8262,90,Assault,2348,calculated,13545813,calculated,Clan,Standard,3137,Dark Age,Brawler,RG18,4,6,,360,Standard Fusion,Standard,Standard,19,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,3,2x Improved Heavy Large Laser; Gauss Rifle,
meks-meks-3058uu-kingfisher-prime,meks,Kingfisher,Prime,Kingfisher Prime,Kingfisher Prime.mtf,meks/3058Uu/Kingfisher Prime.mtf,1786,90,Assault,2401,calculated,12818469,calculated,Clan,Standard,2887,Succession Wars,Brawler,TR:3058U,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,7,Streak SRM 6; ER Small Laser; 2x Large Pulse Laser; LRM 10; 2x Medium Pulse Laser,
meks-meks-rec-guides-ilclan-vol-18-kingfisher-t,meks,Kingfisher,T,Kingfisher T,Kingfisher T.mtf,meks/Rec Guides ilClan/Vol 18/Kingfisher T.mtf,8260,90,Assault,2571,calculated,15065813,calculated,Clan,Standard,3142,Dark Age,Brawler,RG18,4,6,,360,Standard Fusion,Standard,Standard,19,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,8,Streak SRM 6; 4x ER Medium Laser; Improved Heavy Large Laser; Improved Heavy Small Laser; Streak LRM 10,
meks-meks-rec-guides-ilclan-vol-18-kingfisher-x,meks,Kingfisher,X,Kingfisher X,Kingfisher X.mtf,meks/Rec Guides ilClan/Vol 18/Kingfisher X.mtf,1787,90,Assault,2743,calculated,14846125,calculated,Clan,Advanced,3076,Jihad,Brawler,RG18,4,6,,360,Standard Fusion,Standard,Standard,17,Double,Ferro-Fibrous(Clan),Clan Endo Steel,278,14.48,7,3x Improved Heavy Medium Laser; LRM 15; 2x Medium ER Pulse Laser; ER PPC,
meks-meks-3039u-kintaro-kto-18,meks,Kintaro,KTO-18,Kintaro KTO-18,Kintaro KTO-18.mtf,meks/3039u/Kintaro KTO-18.mtf,1790,55,Medium,1187,calculated,4532407,calculated,Inner Sphere,Introductory,2792,Succession Wars,Skirmisher,TR:3039,5,8,,275,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,176,11,6,2x Medium Laser; LRM 5; 3x SRM 6,
meks-meks-force-manuals-kurita-kintaro-kto-18-akbani,meks,Kintaro,KTO-18 (Akbani),Kintaro KTO-18 (Akbani),Kintaro KTO-18 (Akbani).mtf,meks/Force Manuals/Kurita/Kintaro KTO-18 (Akbani).mtf,,55,Medium,1420,calculated,5068707,calculated,Inner Sphere,Standard,3052,Clan Invasion,Skirmisher,CM:Kurita,5,8,,275,Standard Fusion,Standard,Standard,11,Double,Ferro-Fibrous(Inner Sphere),IS Standard,179,9.99,5,ER PPC; 2x SRM 6; 2x Medium Laser,
meks-meks-3050u-kintaro-kto-19,meks,Kintaro,KTO-19,Kintaro KTO-19,Kintaro KTO-19.mtf,meks/3050U/Kintaro KTO-19.mtf,1791,55,Medium,1199,calculated,4702907,calculated,Inner Sphere,Standard,2587,Star League,Skirmisher,TR:3050,5,8,,275,Standard Fusion,Standard,Standard,10,Single,Ferro-Fibrous,Standard,179,9.99,6,LRM 5; 2x SRM 6; 2x Medium Laser; Narc Missile Beacon,
meks-meks-3075-kintaro-kto-19b,meks,Kintaro,KTO-19b,Kintaro KTO-19b,Kintaro KTO-19b.mtf,meks/3075/Kintaro KTO-19b.mtf,1792,55,Medium,1304,calculated,9879907,calculated,Inner Sphere,Standard,2731,Star League,Skirmisher,TR:3075,5,8,,275,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Inner Sphere),Standard,185,10.32,6,2x Medium Laser; LRM 15; 2x SRM 6; Narc Missile Beacon,
meks-meks-3050u-kintaro-kto-20,meks,Kintaro,KTO-20,Kintaro KTO-20,Kintaro KTO-20.mtf,meks/3050U/Kintaro KTO-20.mtf,1793,55,Medium,1357,calculated,4795907,calculated,Inner Sphere,Standard,3035,Succession Wars,Skirmisher,TR:3050,5,8,,275,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Inner Sphere),IS Standard,179,9.99,6,2x SRM 6; 2x Medium Laser; LRM 5; Large Laser,
meks-meks-3050u-kintaro-kto-21,meks,Kintaro,KTO-21,Kintaro KTO-21,Kintaro KTO-21.mtf,meks/3050U/Kintaro KTO-21.mtf,1794,55,Medium,1295,calculated,6510207,calculated,Inner Sphere,Standard,3059,Clan Invasion,Skirmisher,TR:3050,5,8,,275,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous,Endo-Steel,170,9.49,6,2x ER Medium Laser; 2x SRM 6; Improved Narc Launcher; Improved C3 Computer,
meks-meks-force-packs-third-star-league-kintaro-kto-22,meks,Kintaro,KTO-22,Kintaro KTO-22,Kintaro KTO-22.mtf,meks/Force Packs/Third Star League/Kintaro KTO-22.mtf,,55,Medium,1619,calculated,16158957,calculated,Mixed,Standard,3100,Republic,Skirmisher,ForcePack: Third Star League,5,10,,275,XL Fusion,Compact Gyro,Standard Cockpit,11,Double,Ferro-Fibrous(Clan),IS Standard,185,10.32,6,2x SRM 6; LRM 5; 2x Medium X-Pulse Laser; Improved Narc Launcher,
meks-meks-3050u-kintaro-kto-c,meks,Kintaro,KTO-C,Kintaro KTO-C,Kintaro KTO-C.mtf,meks/3050U/Kintaro KTO-C.mtf,1795,55,Medium,1294,calculated,5121407,calculated,Inner Sphere,Standard,3051,Clan Invasion,Skirmisher,TR:3050,5,8,,275,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous,Standard,179,9.99,6,Large Laser; LRM 5; 2x SRM 6; Medium Laser; C3 Computer (Slave),
meks-meks-3050u-kintaro-kto-k,meks,Kintaro,KTO-K,Kintaro KTO-K,Kintaro KTO-K.mtf,meks/3050U/Kintaro KTO-K.mtf,1796,55,Medium,1571,calculated,5857657,calculated,Inner Sphere,Standard,3058,Clan Invasion,Skirmisher,TR:3050,5,8,5,275,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous,Standard,179,9.99,6,3x ER Medium Laser; 2x Streak SRM 6; C3 Computer (Slave),
meks-meks-3075-kiso-k-3n-kr4-constructionmech,meks,Kiso,K-3N-KR4 ConstructionMech,Kiso K-3N-KR4 ConstructionMech,Kiso K-3N-KR4 ConstructionMech.mtf,meks/3075/Kiso K-3N-KR4 ConstructionMech.mtf,1802,100,Assault,946,calculated,6816667,calculated,Inner Sphere,Standard,2703,Star League,,TR:3075,2,3,,200,Standard Fusion,Standard Gyro,Command Console,10,Single,Heavy Industrial(Inner Sphere),Industrial,248,15.5,,,
meks-meks-3075-kiso-k-3n-kr5-constructionmech,meks,Kiso,K-3N-KR5 ConstructionMech,Kiso K-3N-KR5 ConstructionMech,Kiso K-3N-KR5 ConstructionMech.mtf,meks/3075/Kiso K-3N-KR5 ConstructionMech.mtf,1803,100,Assault,946,calculated,6816667,calculated,Inner Sphere,Standard,2703,Star League,,TR:3075,2,3,,200,Standard Fusion,Standard Gyro,Command Console,10,Single,Heavy Industrial(Inner Sphere),Industrial,248,15.5,,,
meks-meks-3058uu-kodiak-2,meks,Kodiak,2,Kodiak 2,Kodiak 2.mtf,meks/3058Uu/Kodiak 2.mtf,1806,100,Assault,2930,calculated,29155333,calculated,Clan,Standard,3062,Civil War,Brawler,TR:3058U,4,6,4,400,XL Fusion,Standard,Standard,20,Double,Standard(Clan),Endo Steel,280,17.5,7,ER Large Laser; 4x ER Medium Laser; Streak SRM 6; Ultra AC/20,
meks-meks-3058uu-kodiak-3,meks,Kodiak,3,Kodiak 3,Kodiak 3.mtf,meks/3058Uu/Kodiak 3.mtf,1807,100,Assault,2615,calculated,29663333,calculated,Clan,Standard,3068,Jihad,Brawler,TR:3058U,4,6,,400,XL Fusion,Standard,Standard,14,Double,Standard(Clan),Endo Steel,280,17.5,6,4x ER Medium Laser; 2x LB 20-X AC,
meks-meks-3058uu-kodiak-4,meks,Kodiak,4,Kodiak 4,Kodiak 4.mtf,meks/3058Uu/Kodiak 4.mtf,1808,100,Assault,2728,calculated,29583333,calculated,Clan,Standard,3066,Civil War,Missile Boat,TR:3058U,4,6,,400,XL Fusion,Standard,Standard,20,Double,Standard(Clan),Endo Steel,280,17.5,7,4x ER Medium Laser; LB 20-X AC; 2x LRM 20,
meks-meks-3058uu-kodiak-5,meks,Kodiak,5,Kodiak 5,Kodiak 5.mtf,meks/3058Uu/Kodiak 5.mtf,1809,100,Assault,3067,calculated,29151333,calculated,Clan,Standard,3052,Clan Invasion,Brawler,TR:3058U,4,6,,400,XL Fusion,Standard,Standard,23,Double,Standard(Clan),Endo Steel,280,17.5,12,9x ER Medium Laser; 2x ER Large Laser; Gauss Rifle,
meks-meks-rec-guides-ilclan-vol-21-kodiak-6,meks,Kodiak,6,Kodiak 6,Kodiak 6.mtf,meks/Rec Guides ilClan/Vol 21/Kodiak 6.mtf,8364,100,Assault,2801,calculated,29455333,calculated,Clan,Standard,3131,Dark Age,Juggernaut,RG21,4,6,,400,XL Fusion,Standard,Standard,20,Double,Standard(Clan),Clan Endo Steel,280,17.5,12,8x ER Medium Laser; 2x Streak SRM 6; LB 20-X AC; Medium Pulse Laser,
meks-meks-3150-kodiak-ii-3,meks,Kodiak II,3,Kodiak II 3,Kodiak II 3.mtf,meks/3150/Kodiak II 3.mtf,8067,100,Assault,2231,calculated,29187333,calculated,Clan,Advanced,3146,Dark Age,,TR:3150,4,6,,400,XL Fusion,Standard,Standard,17,Double,Standard(Clan),Clan Endo Steel,304,19,3,2x MRM 40; LB 20-X AC,
meks-meks-3145-clans-kodiak-ii,meks,Kodiak II,II,Kodiak II II,Kodiak II.mtf,meks/3145/Clans/Kodiak II.mtf,6295,100,Assault,3066,calculated,28993333,calculated,Clan,Standard,3095,Republic,Missile Boat,TR:3145:C,4,6,,400,XL Fusion,Standard,Standard,20,Double,Standard(Clan),Clan Endo Steel,304,19,12,2x LRM 20; 8x ER Small Laser; LRM 10; ER PPC,
meks-meks-3055u-komodo-kim-2,meks,Komodo,KIM-2,Komodo KIM-2,Komodo KIM-2.mtf,meks/3055U/Komodo KIM-2.mtf,1810,45,Medium,1533,calculated,7734590,calculated,Inner Sphere,Standard,3053,Clan Invasion,Striker,TR:3055U,5,8,5,225,XL Fusion,Standard,Standard,14,Double,Standard(Inner Sphere),Standard,120,7.5,13,10x Medium Laser; 2x Anti-Missile System; TAG,
meks-meks-3055u-komodo-kim-2a,meks,Komodo,KIM-2A,Komodo KIM-2A,Komodo KIM-2A.mtf,meks/3055U/Komodo KIM-2A.mtf,1811,45,Medium,1415,calculated,7734590,calculated,Inner Sphere,Standard,3053,Clan Invasion,Striker,TR:3055U,5,8,5,225,XL Fusion,Standard,Standard,14,Double,Standard(Inner Sphere),Standard,120,7.5,9,ER Large Laser; 2x Anti-Missile System; 5x Medium Laser; TAG,
meks-meks-3055u-komodo-kim-2c,meks,Komodo,KIM-2C,Komodo KIM-2C,Komodo KIM-2C.mtf,meks/3055U/Komodo KIM-2C.mtf,1812,45,Medium,1533,calculated,8024590,calculated,Inner Sphere,Standard,3064,Civil War,Striker,TR:3055U,5,8,5,225,XL Fusion,Standard,Standard,14,Double,Standard(Inner Sphere),Standard,120,7.5,12,10x Medium Laser; 2x Anti-Missile System,
meks-meks-3055u-komodo-kim-3c,meks,Komodo,KIM-3C,Komodo KIM-3C,Komodo KIM-3C.mtf,meks/3055U/Komodo KIM-3C.mtf,1813,45,Medium,1371,calculated,11878690,calculated,Inner Sphere,Standard,3064,Civil War,Striker,TR:3055U,5,8,5,225,XL Fusion,Standard,Standard,12,Double,Standard(Inner Sphere),Standard,120,7.5,11,8x Medium Laser; 2x Anti-Missile System; C3 Computer (Master),
meks-meks-3075-koschei-ksc-3i,meks,Koschei,KSC-3I,Koschei KSC-3I,Koschei KSC-3I.mtf,meks/3075/Koschei KSC-3I.mtf,1820,65,Heavy,1255,calculated,5958617,calculated,Inner Sphere,Introductory,2504,Star League,Skirmisher,TR:3075,5,8,,325,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,192,12,3,Autocannon/10; 2x Medium Laser,
meks-meks-3075-koschei-ksc-3l,meks,Koschei,KSC-3L,Koschei KSC-3L,Koschei KSC-3L.mtf,meks/3075/Koschei KSC-3L.mtf,1821,65,Heavy,1384,calculated,6019667,calculated,Inner Sphere,Introductory,2634,Star League,Missile Boat,TR:3075,5,8,,325,Standard Fusion,Standard,Standard,11,Single,Standard(Inner Sphere),Standard,192,12,3,LRM 15; Large Laser; Medium Laser,
meks-meks-3075-koschei-ksc-4i,meks,Koschei,KSC-4I,Koschei KSC-4I,Koschei KSC-4I.mtf,meks/3075/Koschei KSC-4I.mtf,1822,65,Heavy,1516,calculated,6978317,calculated,Inner Sphere,Standard,2719,Star League,Skirmisher,TR:3075,5,8,,325,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Inner Sphere),Endo Steel,206,11.5,5,LB 10-X AC; 2x Medium Laser; 2x Medium Pulse Laser,
meks-meks-3075-koschei-ksc-4l,meks,Koschei,KSC-4L,Koschei KSC-4L,Koschei KSC-4L.mtf,meks/3075/Koschei KSC-4L.mtf,1823,65,Heavy,1503,calculated,6829817,calculated,Inner Sphere,Standard,2723,Star League,Missile Boat,TR:3075,5,8,,325,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Inner Sphere),Endo Steel,206,11.5,3,LRM 15; Large Pulse Laser; Medium Pulse Laser,
meks-meks-3075-koschei-ksc-5i,meks,Koschei,KSC-5I,Koschei KSC-5I,Koschei KSC-5I.mtf,meks/3075/Koschei KSC-5I.mtf,1824,65,Heavy,1961,calculated,16697147,calculated,Inner Sphere,Standard,3071,Jihad,Skirmisher,TR:3075,5,8,5,325,XL Fusion,Compact Gyro,Standard Cockpit,13,Double,Light Ferro-Fibrous(Inner Sphere),Endo Steel,211,12.44,7,Heavy PPC; 5x ER Small Laser; Snub-Nose PPC,
meks-meks-3075-koschei-ksc-5mc,meks,Koschei,KSC-5MC,Koschei KSC-5MC,Koschei KSC-5MC.mtf,meks/3075/Koschei KSC-5MC.mtf,1825,65,Heavy,1797,calculated,14259355,calculated,Inner Sphere,Standard,3068,Jihad,Skirmisher,TR:3075,5,8,,325,XL Fusion,Standard Gyro,Small Cockpit,14,Double,Light Ferro-Fibrous(Inner Sphere),Endo Steel,211,12.44,8,ER Large Laser; 5x ER Small Laser; Snub-Nose PPC; Rotary AC/5,
meks-meks-3145-ntnu-rs-koschei-ksc-6l,meks,Koschei,KSC-6L,Koschei KSC-6L,Koschei KSC-6L.mtf,meks/3145/NTNU RS/Koschei KSC-6L.mtf,6881,65,Heavy,1232,calculated,12548993,calculated,Inner Sphere,Advanced,3105,Republic,Skirmisher,RS:3145-NTNU,5,8,,325,Light Fusion,Standard,Standard,12,Double,Light Ferro-Fibrous(Inner Sphere),IS Endo Steel,195,11.5,5,Sniper Cannon; 4x Medium Laser,
meks-meks-3145-merc-koshi-standard-2,meks,Koshi (Standard),2,Koshi (Standard) 2,Koshi (Standard) 2.mtf,meks/3145/Merc/Koshi (Standard) 2.mtf,6548,25,Light,948,calculated,3594583,calculated,Clan,Standard,3095,Republic,Striker,TR:3145:Merc,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Endo Steel,67,3.49,3,2x Streak SRM 6; Light TAG,
meks-meks-3145-merc-koshi-standard-3,meks,Koshi (Standard),3,Koshi (Standard) 3,Koshi (Standard) 3.mtf,meks/3145/Merc/Koshi (Standard) 3.mtf,6549,25,Light,777,calculated,4058333,calculated,Clan,Standard,3095,Republic,Scout,TR:3145:Merc,7,14,6,175,XL Fusion,Standard,Standard,11,Double,Ferro-Fibrous(Clan),Endo Steel,67,3.49,7,Light TAG; 6x Heavy Small Laser,
meks-meks-3050u-koshi-mist-lynx-a,meks,Koshi,A,Koshi A,Koshi (Mist Lynx) A.mtf,meks/3050U/Koshi (Mist Lynx) A.mtf,1827,25,Light,565,calculated,4790885,calculated,Clan,Standard,2926,Succession Wars,Scout,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,6,TAG; 2x Anti-Missile System; Flamer; 2x Machine Gun,
meks-meks-3050u-koshi-mist-lynx-b,meks,Koshi,B,Koshi B,Koshi (Mist Lynx) B.mtf,meks/3050U/Koshi (Mist Lynx) B.mtf,1828,25,Light,1209,calculated,4807682,calculated,Clan,Standard,2926,Succession Wars,Striker,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,5,2x ER Medium Laser; 2x SRM 6; ER Small Laser,
meks-meks-3050u-koshi-mist-lynx-c,meks,Koshi,C,Koshi C,Koshi (Mist Lynx) C.mtf,meks/3050U/Koshi (Mist Lynx) C.mtf,1829,25,Light,1305,calculated,5196354,calculated,Clan,Standard,2926,Succession Wars,Striker,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,3,Anti-Missile System; ER Large Laser; ER Medium Laser,
meks-meks-3050u-koshi-mist-lynx-d,meks,Koshi,D,Koshi D,Koshi (Mist Lynx) D.mtf,meks/3050U/Koshi (Mist Lynx) D.mtf,1830,25,Light,842,calculated,4615104,calculated,Clan,Standard,2926,Succession Wars,Striker,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,3,Ultra AC/2; ER Medium Laser; ER Small Laser,
meks-meks-3050u-koshi-mist-lynx-e,meks,Koshi,E,Koshi E,Koshi (Mist Lynx) E.mtf,meks/3050U/Koshi (Mist Lynx) E.mtf,1831,25,Light,997,calculated,4555729,calculated,Clan,Standard,3054,Clan Invasion,Striker,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,5,ATM 6; 4x ER Small Laser,
meks-meks-3050u-koshi-mist-lynx-f,meks,Koshi,F,Koshi F,Koshi (Mist Lynx) F.mtf,meks/3050U/Koshi (Mist Lynx) F.mtf,1832,25,Light,1173,calculated,5196354,calculated,Clan,Standard,3063,Civil War,Scout,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,8,3x Heavy Medium Laser; 4x Heavy Small Laser; Light TAG,
meks-meks-3050u-koshi-mist-lynx-g,meks,Koshi,G,Koshi G,Koshi (Mist Lynx) G.mtf,meks/3050U/Koshi (Mist Lynx) G.mtf,1833,25,Light,764,calculated,4458073,calculated,Clan,Standard,3068,Jihad,Striker,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,14,4x ER Small Laser; 8x Heavy Machine Gun; 2x Machine Gun Array,
meks-meks-3050u-koshi-mist-lynx-h,meks,Koshi,H,Koshi H,Koshi (Mist Lynx) H.mtf,meks/3050U/Koshi (Mist Lynx) H.mtf,1834,25,Light,967,calculated,4852604,calculated,Clan,Standard,3059,Clan Invasion,Striker,TR:3050,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,5,Streak SRM 6; Anti-Missile System; 2x Heavy Small Laser; Heavy Medium Laser,
meks-meks-rec-guides-ilclan-vol-7-koshi-mist-lynx-i,meks,Koshi,I,Koshi I,Koshi (Mist Lynx) I.mtf,meks/Rec Guides ilClan/Vol 7/Koshi (Mist Lynx) I.mtf,7557,25,Light,689,calculated,4524479,calculated,Clan,Standard,3086,Republic,Striker,RG07,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,6,5x SRM 2; Narc Missile Beacon,
meks-meks-rec-guides-ilclan-vol-7-koshi-mist-lynx-m,meks,Koshi,M,Koshi M,Koshi (Mist Lynx) M.mtf,meks/Rec Guides ilClan/Vol 7/Koshi (Mist Lynx) M.mtf,7561,25,Light,961,calculated,4868229,calculated,Clan,Standard,3140,Dark Age,Striker,RG07,7,11,6,175,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,67,3.49,6,4x ER Micro Laser; Plasma Cannon; SRM 2,
